Age,Gender,O,C,E,A,N,Hassle,Category,Severity
22,Male,33,33,26,37,17,Yardwork or outside home maintenance,Family Hassles,1
22,Male,33,33,26,37,17,Overloaded with family responsibilities,Family Hassles,1
22,Male,33,33,26,37,17,Home maintenance (inside),Family Hassles,2
22,Male,33,33,26,37,17,Concerns about medical treatment,Health Hassles,1
22,Male,33,33,26,37,17,Physical illness,Health Hassles,1
22,Male,33,33,26,37,17,Side effects of medication,Health Hassles,1
22,Male,33,33,26,37,17,Concerns about health in general,Health Hassles,1
22,Male,33,33,26,37,17,Concerns about bodily functions,Health Hassles,1
22,Male,33,33,26,37,17,Dissatisfaction with academic performance,Academic Hassles,3
22,Male,33,33,26,37,17,Challenges with instructors,Academic Hassles,2
22,Male,33,33,26,37,17,Discontent with current academic responsibilities,Academic Hassles,3
22,Male,33,33,26,37,17,Concerns regarding academic transitions,Academic Hassles,3
22,Male,33,33,26,37,17,Difficulties with peers or classmates,Academic Hassles,2
22,Male,33,33,26,37,17,Challenges in managing group projects,Academic Hassles,3
22,Male,33,33,26,37,17,Getting late to class,Academic Hassles,1
21,Female,42,28,20,39,19,Misplacing or losing things,General Hassles,3
21,Female,42,28,20,39,19,Silly practical mistakes,General Hassles,3
21,Female,42,28,20,39,19,Trouble with pets,General Hassles,1
21,Female,42,28,20,39,19,Difficulties with friends,General Hassles,2
21,Female,42,28,20,39,19,Regrets over past decision/s,Inner Concerns,1
21,Female,42,28,20,39,19,Concerned about the meaning of life,Inner Concerns,2
21,Female,42,28,20,39,19,Being lonely,Inner Concerns,2
21,Female,42,28,20,39,19,Inability to express oneself,Inner Concerns,2
21,Female,42,28,20,39,19,Fear of rejection,Inner Concerns,2
21,Female,42,28,20,39,19,Trouble making decisions,Inner Concerns,3
21,Female,42,28,20,39,19,Physical appearance,Inner Concerns,1
21,Female,42,28,20,39,19,Not seeing people,Inner Concerns,2
21,Female,42,28,20,39,19,Troubling thoughts about one’s future,Inner Concerns,2
21,Female,42,28,20,39,19,Not enough personal energy,Inner Concerns,3
21,Female,42,28,20,39,19,Concerns about getting ahead,Inner Concerns,3
21,Female,42,28,20,39,19,Fear of confrontation,Inner Concerns,3
21,Female,42,28,20,39,19,Wasting time,Inner Concerns,4
21,Female,42,28,20,39,19,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
21,Female,42,28,20,39,19,Not enough money for wants (entertainment and recreation),Financial Concerns,1
21,Female,42,28,20,39,19,Concerns about owing money,Financial Concerns,1
21,Female,42,28,20,39,19,Concerns about money for emergencies,Financial Concerns,1
21,Female,42,28,20,39,19,Financial security,Financial Concerns,1
21,Female,42,28,20,39,19,Not enough time to do things one needs to,Time Pressures,3
21,Female,42,28,20,39,19,Too many responsibilities,Time Pressures,2
21,Female,42,28,20,39,19,Not getting enough rest,Time Pressures,3
21,Female,42,28,20,39,19,Too many interruptions,Time Pressures,3
21,Female,42,28,20,39,19,Not enough time for entertainment and recreation,Time Pressures,2
21,Female,42,28,20,39,19,Too many meetings,Time Pressures,2
21,Female,42,28,20,39,19,Social obligations,Time Pressures,2
21,Female,42,28,20,39,19,Concerns about meeting high standards,Time Pressures,3
21,Female,42,28,20,39,19,Noise,Time Pressures,3
21,Female,42,28,20,39,19,Pollution,Environmental Hassles,5
21,Female,42,28,20,39,19,Crime,Environmental Hassles,3
21,Female,42,28,20,39,19,Traffic,Environmental Hassles,3
21,Female,42,28,20,39,19,Concerns about news events,Environmental Hassles,2
21,Female,42,28,20,39,19,Rising prices of common goods,Environmental Hassles,5
21,Female,42,28,20,39,19,Concerns about accidents,Environmental Hassles,3
21,Female,42,28,20,39,19,Yardwork or outside home maintenance,Family Hassles,2
21,Female,42,28,20,39,19,Overloaded with family responsibilities,Family Hassles,1
21,Female,42,28,20,39,19,Home maintenance (inside),Family Hassles,1
21,Female,42,28,20,39,19,Concerns about medical treatment,Health Hassles,3
21,Female,42,28,20,39,19,Physical illness,Health Hassles,1
21,Female,42,28,20,39,19,Side effects of medication,Health Hassles,1
21,Female,42,28,20,39,19,Concerns about health in general,Health Hassles,3
21,Female,42,28,20,39,19,Concerns about bodily functions,Health Hassles,1
21,Female,42,28,20,39,19,Dissatisfaction with academic performance,Academic Hassles,4
21,Female,42,28,20,39,19,Challenges with instructors,Academic Hassles,2
21,Female,42,28,20,39,19,Discontent with current academic responsibilities,Academic Hassles,2
21,Female,42,28,20,39,19,Concerns regarding academic transitions,Academic Hassles,2
21,Female,42,28,20,39,19,Difficulties with peers or classmates,Academic Hassles,2
21,Female,42,28,20,39,19,Challenges in managing group projects,Academic Hassles,2
21,Female,42,28,20,39,19,Getting late to class,Academic Hassles,1
19,Female,39,36,23,27,29,Misplacing or losing things,General Hassles,5
19,Female,39,36,23,27,29,Silly practical mistakes,General Hassles,4
19,Female,39,36,23,27,29,Trouble with pets,General Hassles,3
19,Female,39,36,23,27,29,Difficulties with friends,General Hassles,4
19,Female,39,36,23,27,29,Regrets over past decision/s,Inner Concerns,4
19,Female,39,36,23,27,29,Concerned about the meaning of life,Inner Concerns,4
19,Female,39,36,23,27,29,Being lonely,Inner Concerns,5
19,Female,39,36,23,27,29,Inability to express oneself,Inner Concerns,1
19,Female,39,36,23,27,29,Fear of rejection,Inner Concerns,2
19,Female,39,36,23,27,29,Trouble making decisions,Inner Concerns,4
19,Female,39,36,23,27,29,Physical appearance,Inner Concerns,3
19,Female,39,36,23,27,29,Not seeing people,Inner Concerns,1
19,Female,39,36,23,27,29,Troubling thoughts about one’s future,Inner Concerns,5
19,Female,39,36,23,27,29,Not enough personal energy,Inner Concerns,1
19,Female,39,36,23,27,29,Concerns about getting ahead,Inner Concerns,1
19,Female,39,36,23,27,29,Fear of confrontation,Inner Concerns,4
19,Female,39,36,23,27,29,Wasting time,Inner Concerns,4
19,Female,39,36,23,27,29,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
19,Female,39,36,23,27,29,Not enough money for wants (entertainment and recreation),Financial Concerns,4
19,Female,39,36,23,27,29,Concerns about owing money,Financial Concerns,2
19,Female,39,36,23,27,29,Concerns about money for emergencies,Financial Concerns,1
19,Female,39,36,23,27,29,Financial security,Financial Concerns,2
19,Female,39,36,23,27,29,Not enough time to do things one needs to,Time Pressures,2
19,Female,39,36,23,27,29,Too many responsibilities,Time Pressures,2
19,Female,39,36,23,27,29,Not getting enough rest,Time Pressures,3
19,Female,39,36,23,27,29,Too many interruptions,Time Pressures,3
19,Female,39,36,23,27,29,Not enough time for entertainment and recreation,Time Pressures,4
19,Female,39,36,23,27,29,Too many meetings,Time Pressures,2
19,Female,39,36,23,27,29,Social obligations,Time Pressures,1
19,Female,39,36,23,27,29,Concerns about meeting high standards,Time Pressures,1
19,Female,39,36,23,27,29,Noise,Time Pressures,4
19,Female,39,36,23,27,29,Pollution,Environmental Hassles,3
19,Female,39,36,23,27,29,Crime,Environmental Hassles,4
19,Female,39,36,23,27,29,Traffic,Environmental Hassles,3
19,Female,39,36,23,27,29,Concerns about news events,Environmental Hassles,1
19,Female,39,36,23,27,29,Rising prices of common goods,Environmental Hassles,3
19,Female,39,36,23,27,29,Concerns about accidents,Environmental Hassles,2
19,Female,39,36,23,27,29,Yardwork or outside home maintenance,Family Hassles,1
19,Female,39,36,23,27,29,Overloaded with family responsibilities,Family Hassles,1
19,Female,39,36,23,27,29,Home maintenance (inside),Family Hassles,1
19,Female,39,36,23,27,29,Concerns about medical treatment,Health Hassles,1
19,Female,39,36,23,27,29,Physical illness,Health Hassles,1
19,Female,39,36,23,27,29,Side effects of medication,Health Hassles,1
19,Female,39,36,23,27,29,Concerns about health in general,Health Hassles,1
19,Female,39,36,23,27,29,Concerns about bodily functions,Health Hassles,1
19,Female,39,36,23,27,29,Dissatisfaction with academic performance,Academic Hassles,4
19,Female,39,36,23,27,29,Challenges with instructors,Academic Hassles,2
19,Female,39,36,23,27,29,Discontent with current academic responsibilities,Academic Hassles,5
19,Female,39,36,23,27,29,Concerns regarding academic transitions,Academic Hassles,1
19,Female,39,36,23,27,29,Difficulties with peers or classmates,Academic Hassles,5
19,Female,39,36,23,27,29,Challenges in managing group projects,Academic Hassles,2
19,Female,39,36,23,27,29,Getting late to class,Academic Hassles,1
21,Male,38,18,18,29,20,Misplacing or losing things,General Hassles,1
21,Male,38,18,18,29,20,Silly practical mistakes,General Hassles,2
21,Male,38,18,18,29,20,Trouble with pets,General Hassles,1
21,Male,38,18,18,29,20,Difficulties with friends,General Hassles,3
21,Male,38,18,18,29,20,Regrets over past decision/s,Inner Concerns,3
21,Male,38,18,18,29,20,Concerned about the meaning of life,Inner Concerns,2
21,Male,38,18,18,29,20,Being lonely,Inner Concerns,4
21,Male,38,18,18,29,20,Inability to express oneself,Inner Concerns,4
21,Male,38,18,18,29,20,Fear of rejection,Inner Concerns,3
21,Male,38,18,18,29,20,Trouble making decisions,Inner Concerns,5
21,Male,38,18,18,29,20,Physical appearance,Inner Concerns,3
21,Male,38,18,18,29,20,Not seeing people,Inner Concerns,4
21,Male,38,18,18,29,20,Troubling thoughts about one’s future,Inner Concerns,4
21,Male,38,18,18,29,20,Not enough personal energy,Inner Concerns,3
21,Male,38,18,18,29,20,Concerns about getting ahead,Inner Concerns,2
21,Male,38,18,18,29,20,Fear of confrontation,Inner Concerns,2
21,Male,38,18,18,29,20,Wasting time,Inner Concerns,3
21,Male,38,18,18,29,20,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
21,Male,38,18,18,29,20,Not enough money for wants (entertainment and recreation),Financial Concerns,2
21,Male,38,18,18,29,20,Concerns about owing money,Financial Concerns,1
21,Male,38,18,18,29,20,Concerns about money for emergencies,Financial Concerns,2
21,Male,38,18,18,29,20,Financial security,Financial Concerns,1
21,Male,38,18,18,29,20,Not enough time to do things one needs to,Time Pressures,4
21,Male,38,18,18,29,20,Too many responsibilities,Time Pressures,3
21,Male,38,18,18,29,20,Not getting enough rest,Time Pressures,3
21,Male,38,18,18,29,20,Too many interruptions,Time Pressures,4
21,Male,38,18,18,29,20,Not enough time for entertainment and recreation,Time Pressures,1
21,Male,38,18,18,29,20,Too many meetings,Time Pressures,2
21,Male,38,18,18,29,20,Social obligations,Time Pressures,1
21,Male,38,18,18,29,20,Concerns about meeting high standards,Time Pressures,3
21,Male,38,18,18,29,20,Noise,Time Pressures,3
21,Male,38,18,18,29,20,Pollution,Environmental Hassles,3
21,Male,38,18,18,29,20,Crime,Environmental Hassles,3
21,Male,38,18,18,29,20,Traffic,Environmental Hassles,3
21,Male,38,18,18,29,20,Concerns about news events,Environmental Hassles,3
21,Male,38,18,18,29,20,Rising prices of common goods,Environmental Hassles,3
21,Male,38,18,18,29,20,Concerns about accidents,Environmental Hassles,2
21,Male,38,18,18,29,20,Yardwork or outside home maintenance,Family Hassles,1
21,Male,38,18,18,29,20,Overloaded with family responsibilities,Family Hassles,2
21,Male,38,18,18,29,20,Home maintenance (inside),Family Hassles,2
21,Male,38,18,18,29,20,Concerns about medical treatment,Health Hassles,2
21,Male,38,18,18,29,20,Physical illness,Health Hassles,2
21,Male,38,18,18,29,20,Side effects of medication,Health Hassles,1
21,Male,38,18,18,29,20,Concerns about health in general,Health Hassles,3
21,Male,38,18,18,29,20,Concerns about bodily functions,Health Hassles,3
21,Male,38,18,18,29,20,Dissatisfaction with academic performance,Academic Hassles,3
21,Male,38,18,18,29,20,Challenges with instructors,Academic Hassles,3
21,Male,38,18,18,29,20,Discontent with current academic responsibilities,Academic Hassles,2
21,Male,38,18,18,29,20,Concerns regarding academic transitions,Academic Hassles,3
21,Male,38,18,18,29,20,Difficulties with peers or classmates,Academic Hassles,1
21,Male,38,18,18,29,20,Challenges in managing group projects,Academic Hassles,3
21,Male,38,18,18,29,20,Getting late to class,Academic Hassles,1
19,Female,38,27,19,30,31,Misplacing or losing things,General Hassles,4
19,Female,38,27,19,30,31,Silly practical mistakes,General Hassles,3
19,Female,38,27,19,30,31,Trouble with pets,General Hassles,2
19,Female,38,27,19,30,31,Difficulties with friends,General Hassles,2
19,Female,38,27,19,30,31,Regrets over past decision/s,Inner Concerns,4
19,Female,38,27,19,30,31,Concerned about the meaning of life,Inner Concerns,4
19,Female,38,27,19,30,31,Being lonely,Inner Concerns,4
19,Female,38,27,19,30,31,Inability to express oneself,Inner Concerns,4
19,Female,38,27,19,30,31,Fear of rejection,Inner Concerns,5
19,Female,38,27,19,30,31,Trouble making decisions,Inner Concerns,4
19,Female,38,27,19,30,31,Physical appearance,Inner Concerns,3
19,Female,38,27,19,30,31,Not seeing people,Inner Concerns,3
19,Female,38,27,19,30,31,Troubling thoughts about one’s future,Inner Concerns,5
19,Female,38,27,19,30,31,Not enough personal energy,Inner Concerns,4
19,Female,38,27,19,30,31,Concerns about getting ahead,Inner Concerns,4
19,Female,38,27,19,30,31,Fear of confrontation,Inner Concerns,4
19,Female,38,27,19,30,31,Wasting time,Inner Concerns,4
19,Female,38,27,19,30,31,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,2
19,Female,38,27,19,30,31,Not enough money for wants (entertainment and recreation),Financial Concerns,3
19,Female,38,27,19,30,31,Concerns about owing money,Financial Concerns,2
19,Female,38,27,19,30,31,Concerns about money for emergencies,Financial Concerns,2
19,Female,38,27,19,30,31,Financial security,Financial Concerns,3
19,Female,38,27,19,30,31,Not enough time to do things one needs to,Time Pressures,4
19,Female,38,27,19,30,31,Too many responsibilities,Time Pressures,4
19,Female,38,27,19,30,31,Not getting enough rest,Time Pressures,3
19,Female,38,27,19,30,31,Too many interruptions,Time Pressures,4
19,Female,38,27,19,30,31,Not enough time for entertainment and recreation,Time Pressures,3
19,Female,38,27,19,30,31,Too many meetings,Time Pressures,3
19,Female,38,27,19,30,31,Social obligations,Time Pressures,3
19,Female,38,27,19,30,31,Concerns about meeting high standards,Time Pressures,4
19,Female,38,27,19,30,31,Noise,Time Pressures,4
19,Female,38,27,19,30,31,Pollution,Environmental Hassles,4
19,Female,38,27,19,30,31,Crime,Environmental Hassles,4
19,Female,38,27,19,30,31,Traffic,Environmental Hassles,4
19,Female,38,27,19,30,31,Concerns about news events,Environmental Hassles,4
19,Female,38,27,19,30,31,Rising prices of common goods,Environmental Hassles,4
19,Female,38,27,19,30,31,Concerns about accidents,Environmental Hassles,4
19,Female,38,27,19,30,31,Yardwork or outside home maintenance,Family Hassles,2
19,Female,38,27,19,30,31,Overloaded with family responsibilities,Family Hassles,3
19,Female,38,27,19,30,31,Home maintenance (inside),Family Hassles,1
19,Female,38,27,19,30,31,Concerns about medical treatment,Health Hassles,1
19,Female,38,27,19,30,31,Physical illness,Health Hassles,1
19,Female,38,27,19,30,31,Side effects of medication,Health Hassles,1
19,Female,38,27,19,30,31,Concerns about health in general,Health Hassles,2
19,Female,38,27,19,30,31,Concerns about bodily functions,Health Hassles,1
19,Female,38,27,19,30,31,Dissatisfaction with academic performance,Academic Hassles,4
19,Female,38,27,19,30,31,Challenges with instructors,Academic Hassles,4
19,Female,38,27,19,30,31,Discontent with current academic responsibilities,Academic Hassles,4
19,Female,38,27,19,30,31,Concerns regarding academic transitions,Academic Hassles,4
19,Female,38,27,19,30,31,Difficulties with peers or classmates,Academic Hassles,4
19,Female,38,27,19,30,31,Challenges in managing group projects,Academic Hassles,5
19,Female,38,27,19,30,31,Getting late to class,Academic Hassles,2
